fecha,consumo_real,consumo_predicho,error,error_abs,error_pct
2022-02-24 10:00:00,1458.3095680000001,1282.5787755764843,175.73079242351582,175.73079242351582,12.050307855040817
2022-02-24 11:00:00,1564.961015,1369.298688858468,195.66232614153205,195.66232614153205,12.502696505927469
2022-02-24 12:00:00,1614.5955459999998,1442.402447876044,172.19309812395568,172.19309812395568,10.66478218341101
2022-02-24 13:00:00,1629.0251010000002,1492.7852251439917,136.23987585600844,136.23987585600844,8.363276647632725
2022-02-24 14:00:00,1664.641134,1529.7730701788573,134.86806382114264,134.86806382114264,8.10193026391613
2022-02-24 15:00:00,1683.476868,1540.3147537784073,143.16211422159267,143.16211422159267,8.503954936527983
2022-02-24 16:00:00,1687.894236,1541.050228957506,146.844007042494,146.844007042494,8.699834617036634
2022-02-24 17:00:00,1685.7128670000002,1523.0110866093028,162.70178039069742,162.70178039069742,9.651808654711859
2022-02-24 18:00:00,1639.979091,1483.9076743354185,156.07141666458142,156.07141666458142,9.516671128374856
2022-02-24 19:00:00,1574.9041240000001,1426.4290436781646,148.47508032183555,148.47508032183555,9.427563116968226
2022-02-24 20:00:00,1539.169307,1360.2141294405747,178.95517755942524,178.95517755942524,11.626737665931461
2022-02-24 21:00:00,1544.67684,1324.2625291764684,220.41431082353165,220.41431082353165,14.26928307046616
2022-02-24 22:00:00,1559.2114889999998,1376.4840425641287,182.72744643587112,182.72744643587112,11.719221396519043
2022-02-24 23:00:00,1469.160458,1320.3378693210286,148.82258867897144,148.82258867897144,10.129770908860891
2022-02-25 00:00:00,1387.41254,1232.5456488968996,154.86689110310044,154.86689110310044,11.162281343017156
2022-02-25 01:00:00,1285.817452,1118.0787775329977,167.73867446700228,167.73867446700228,13.045294587197926
2022-02-25 02:00:00,1199.601531,1015.3499585173545,184.25157248264554,184.25157248264554,15.359397910158682
2022-02-25 03:00:00,1102.303568,939.0296274867037,163.27394051329634,163.27394051329634,14.812066771183337
2022-02-25 04:00:00,1062.9798,890.5683749887091,172.41142501129093,172.41142501129093,16.219633243387214
2022-02-25 05:00:00,1040.603271,868.2873144579262,172.31595654207376,172.31595654207376,16.559236487550287
2022-02-25 06:00:00,1044.764574,871.3020422960491,173.46253170395096,173.46253170395096,16.60302579363214
2022-02-25 07:00:00,1106.6409939999999,893.5607833093046,213.08021069069525,213.08021069069525,19.254682579623946
2022-02-25 08:00:00,1204.240492,985.4799724393889,218.760519560611,218.760519560611,18.165849845930193
2022-02-25 09:00:00,1361.693243,1154.4947389404028,207.1985040595971,207.1985040595971,15.216239422846067
2022-02-25 10:00:00,1482.8921380000002,1281.0228433457557,201.8692946542444,201.8692946542444,13.613214979108912
2022-02-25 11:00:00,1562.105726,1367.6375542723827,194.46817172761735,194.46817172761735,12.449104339792768
